ocid,sector_name,classification_method
ocds-f5kvwu-2020_KAAC_17452_1,roads,keyword
ocds-f5kvwu-2020_KAAC_17456_1,roads,keyword
ocds-f5kvwu-2020_KAAC_17538_1,buildings,keyword
ocds-f5kvwu-2020_KAAC_18971_1,schools,keyword
ocds-f5kvwu-2020_NHM_17531_1,health,buyer
ocds-f5kvwu-2020_NHM_17676_1,health,keyword
ocds-f5kvwu-2020_NHM_17965_1,health,buyer
ocds-f5kvwu-2020_NHM_18000_1,health,keyword
ocds-f5kvwu-2020_NHM_18027_1,health,buyer
ocds-f5kvwu-2020_NHM_18031_1,health,keyword
ocds-f5kvwu-2020_NHM_18160_1,health,hybrid
ocds-f5kvwu-2020_NHM_18191_1,health,buyer
ocds-f5kvwu-2020_NHM_18501_1,health,buyer
ocds-f5kvwu-2020_NHM_18702_1,health,buyer
ocds-f5kvwu-2020_NHM_18930_1,health,buyer
ocds-f5kvwu-2020_NHM_19048_10,health,keyword
ocds-f5kvwu-2020_NHM_19048_13,health,keyword
ocds-f5kvwu-2020_NHM_19048_14,health,keyword
ocds-f5kvwu-2020_NHM_19048_15,health,keyword
ocds-f5kvwu-2020_NHM_19048_16,health,keyword
ocds-f5kvwu-2020_NHM_19048_27,health,keyword
ocds-f5kvwu-2020_NHM_19048_28,health,keyword
ocds-f5kvwu-2020_NHM_19048_3,health,keyword
ocds-f5kvwu-2020_NHM_19048_4,health,keyword
ocds-f5kvwu-2020_NHM_19048_5,health,keyword
ocds-f5kvwu-2020_NHM_19048_9,health,keyword
ocds-f5kvwu-2020_NHM_19135_1,health,buyer
ocds-f5kvwu-2020_NHM_19213_1,health,keyword
ocds-f5kvwu-2020_NHM_19227_1,health,keyword
ocds-f5kvwu-2020_NHM_19322_1,health,keyword
ocds-f5kvwu-2020_NHM_19503_1,health,buyer
ocds-f5kvwu-2020_NHM_19600_1,health,hybrid
ocds-f5kvwu-2020_NHM_19609_1,health,buyer
ocds-f5kvwu-2020_NHM_19610_1,health,buyer
ocds-f5kvwu-2020_NHM_19708_1,health,keyword
ocds-f5kvwu-2020_NHM_19777_1,health,keyword
ocds-f5kvwu-2020_NHM_19818_1,health,buyer
ocds-f5kvwu-2020_PCB_17399_1,other,default_other
ocds-f5kvwu-2020_PCCF_18097_1,bridges,keyword
ocds-f5kvwu-2020_PCCF_18875_1,other,default_other
ocds-f5kvwu-2020_PCCF_18875_3,other,default_other
ocds-f5kvwu-2020_PCCF_18875_5,other,default_other
ocds-f5kvwu-2020_PCCF_18875_6,other,default_other
ocds-f5kvwu-2020_PCCF_19005_1,other,default_other
ocds-f5kvwu-2020_PCCF_19005_2,other,default_other
ocds-f5kvwu-2020_PCCF_19105_1,other,default_other
ocds-f5kvwu-2020_PCCF_19105_2,other,default_other
ocds-f5kvwu-2020_PCCF_19129_1,other,default_other
ocds-f5kvwu-2020_PCCF_19139_1,other,default_other
ocds-f5kvwu-2020_PCCF_19140_1,other,default_other
ocds-f5kvwu-2020_PCCF_19143_1,other,default_other
ocds-f5kvwu-2020_PCCF_19145_1,other,default_other
ocds-f5kvwu-2020_PCCF_19182_1,other,default_other
ocds-f5kvwu-2020_PCCF_19182_2,other,default_other
ocds-f5kvwu-2020_PCCF_19182_3,other,default_other
ocds-f5kvwu-2020_PCCF_19182_4,other,default_other
ocds-f5kvwu-2020_PCCF_19182_5,other,default_other
ocds-f5kvwu-2020_PCCF_19182_6,other,default_other
ocds-f5kvwu-2020_PCCF_19257_1,other,default_other
ocds-f5kvwu-2020_PCCF_19257_2,other,default_other
ocds-f5kvwu-2020_PCCF_19353_1,other,default_other
ocds-f5kvwu-2020_PCCF_19353_2,other,default_other
ocds-f5kvwu-2020_PCCF_19365_1,buildings,keyword
ocds-f5kvwu-2020_PCCF_19621_1,other,default_other
ocds-f5kvwu-2020_PCCF_19621_4,other,default_other
ocds-f5kvwu-2020_PCCF_19621_5,other,default_other
ocds-f5kvwu-2020_PCCF_19621_7,other,default_other
ocds-f5kvwu-2020_PCCF_19622_1,other,default_other
ocds-f5kvwu-2020_PCCF_19622_2,other,default_other
ocds-f5kvwu-2020_PCCF_19622_3,other,default_other
ocds-f5kvwu-2020_PCCF_19622_4,other,default_other
ocds-f5kvwu-2020_PCCF_19632_1,other,default_other
ocds-f5kvwu-2020_PCCF_19632_3,other,default_other
ocds-f5kvwu-2020_PCCF_19661_1,other,default_other
ocds-f5kvwu-2020_PCCF_19665_1,other,default_other
ocds-f5kvwu-2020_PCCF_19738_1,other,default_other
ocds-f5kvwu-2020_PCCF_19834_1,other,default_other
ocds-f5kvwu-2020_PCCF_19834_2,other,default_other
ocds-f5kvwu-2020_PCCF_19834_3,other,default_other
ocds-f5kvwu-2020_PHED_18633_1,water_sanitation,buyer
ocds-f5kvwu-2020_PHED_18633_2,water_sanitation,buyer
ocds-f5kvwu-2020_PHED_18633_3,water_sanitation,buyer
ocds-f5kvwu-2020_PHED_18633_4,water_sanitation,buyer
ocds-f5kvwu-2020_PHED_18633_5,water_sanitation,buyer
ocds-f5kvwu-2020_PHED_18641_3,water_sanitation,buyer
ocds-f5kvwu-2020_PHED_18668_1,water_sanitation,buyer
ocds-f5kvwu-2020_PHED_19171_1,water_sanitation,buyer
ocds-f5kvwu-2020_PHED_19172_1,water_sanitation,buyer
ocds-f5kvwu-2020_PHED_19173_1,water_sanitation,buyer
ocds-f5kvwu-2020_PHED_19174_1,water_sanitation,buyer
ocds-f5kvwu-2020_PHED_19774_1,water_sanitation,buyer
ocds-f5kvwu-2020_PNRD_16993_2,other,default_other
ocds-f5kvwu-2020_PNRD_17647_1,electricity_power,keyword
ocds-f5kvwu-2020_PNRD_17817_1,electricity_power,keyword
ocds-f5kvwu-2020_PNRD_18275_1,other,default_other
ocds-f5kvwu-2020_PNRD_18275_2,other,default_other
ocds-f5kvwu-2020_PNRD_18275_3,other,default_other
ocds-f5kvwu-2020_PNRD_18760_1,other,default_other
ocds-f5kvwu-2020_PNRD_19364_1,other,default_other
ocds-f5kvwu-2020_PNRD_19364_2,other,default_other
ocds-f5kvwu-2020_PNRD_19367_1,buildings,keyword
ocds-f5kvwu-2020_PNRD_19367_2,buildings,keyword
ocds-f5kvwu-2020_PNRD_19374_1,schools,keyword
ocds-f5kvwu-2020_PNRD_19374_2,schools,keyword
ocds-f5kvwu-2020_PNRD_19380_1,other,default_other
ocds-f5kvwu-2020_PNRD_19380_2,other,default_other
ocds-f5kvwu-2020_PWBNH_17413_1,buildings,buyer
ocds-f5kvwu-2020_PWBNH_17543_1,health,keyword
ocds-f5kvwu-2020_PWBNH_17547_1,buildings,hybrid
ocds-f5kvwu-2020_PWBNH_17689_1,schools,keyword
ocds-f5kvwu-2020_PWBNH_17739_1,buildings,keyword
ocds-f5kvwu-2020_PWBNH_17742_1,buildings,buyer
ocds-f5kvwu-2020_PWBNH_17743_1,schools,keyword
ocds-f5kvwu-2020_PWBNH_17844_1,buildings,buyer
ocds-f5kvwu-2020_PWBNH_17845_1,buildings,buyer
ocds-f5kvwu-2020_PWBNH_17846_1,buildings,buyer
ocds-f5kvwu-2020_PWBNH_17848_1,buildings,buyer
ocds-f5kvwu-2020_PWBNH_17870_1,buildings,keyword
ocds-f5kvwu-2020_PWBNH_17947_1,buildings,keyword
ocds-f5kvwu-2020_PWBNH_17980_1,buildings,keyword
ocds-f5kvwu-2020_PWBNH_18006_1,buildings,keyword
ocds-f5kvwu-2020_PWBNH_18059_1,buildings,hybrid
ocds-f5kvwu-2020_PWBNH_18163_1,buildings,keyword
ocds-f5kvwu-2020_PWBNH_18263_1,buildings,keyword
ocds-f5kvwu-2020_PWBNH_18352_1,schools,keyword
ocds-f5kvwu-2020_PWBNH_18460_1,buildings,keyword
ocds-f5kvwu-2020_PWBNH_18475_1,schools,keyword
ocds-f5kvwu-2020_PWBNH_18484_1,buildings,buyer
ocds-f5kvwu-2020_PWBNH_18489_1,schools,keyword
ocds-f5kvwu-2020_PWBNH_18599_1,buildings,hybrid
ocds-f5kvwu-2020_PWBNH_18601_1,health,keyword
ocds-f5kvwu-2020_PWBNH_18605_1,buildings,keyword
ocds-f5kvwu-2020_PWBNH_18607_1,schools,keyword
ocds-f5kvwu-2020_PWBNH_18632_1,schools,keyword
ocds-f5kvwu-2020_PWBNH_18650_1,roads,keyword
ocds-f5kvwu-2020_PWBNH_18709_1,roads,keyword
ocds-f5kvwu-2020_PWBNH_18729_1,schools,keyword
ocds-f5kvwu-2020_PWBNH_18742_1,roads,keyword
ocds-f5kvwu-2020_PWBNH_18749_1,buildings,buyer
ocds-f5kvwu-2020_PWBNH_18778_1,schools,keyword
ocds-f5kvwu-2020_PWBNH_18843_1,buildings,hybrid
ocds-f5kvwu-2020_PWBNH_18869_1,schools,keyword
ocds-f5kvwu-2020_PWBNH_18884_1,roads,keyword
ocds-f5kvwu-2020_PWBNH_18885_1,schools,keyword
ocds-f5kvwu-2020_PWBNH_18922_1,schools,keyword
ocds-f5kvwu-2020_PWBNH_18923_1,schools,keyword
ocds-f5kvwu-2020_PWBNH_18924_1,schools,keyword
ocds-f5kvwu-2020_PWBNH_18929_1,schools,keyword
ocds-f5kvwu-2020_PWBNH_18931_1,buildings,keyword
ocds-f5kvwu-2020_PWBNH_18932_1,buildings,keyword
ocds-f5kvwu-2020_PWBNH_18936_1,buildings,keyword
ocds-f5kvwu-2020_PWBNH_18965_1,schools,keyword
ocds-f5kvwu-2020_PWBNH_18991_1,schools,keyword
ocds-f5kvwu-2020_PWBNH_19030_1,roads,keyword
ocds-f5kvwu-2020_PWBNH_19083_1,health,keyword
ocds-f5kvwu-2020_PWBNH_19154_1,buildings,keyword
ocds-f5kvwu-2020_PWBNH_19196_1,schools,keyword
ocds-f5kvwu-2020_PWBNH_19263_1,buildings,keyword
ocds-f5kvwu-2020_PWBNH_19398_1,roads,keyword
ocds-f5kvwu-2020_PWBNH_19479_1,roads,keyword
ocds-f5kvwu-2020_PWBNH_19490_1,roads,keyword
ocds-f5kvwu-2020_PWBNH_19538_1,health,keyword
ocds-f5kvwu-2020_PWBNH_19541_1,buildings,buyer
ocds-f5kvwu-2020_PWBNH_19554_1,buildings,buyer
ocds-f5kvwu-2020_PWBNH_19556_1,buildings,buyer
ocds-f5kvwu-2020_PWBNH_19567_1,buildings,buyer
ocds-f5kvwu-2020_PWBNH_19604_1,buildings,keyword
ocds-f5kvwu-2020_PWBNH_19658_1,water_sanitation,keyword
ocds-f5kvwu-2020_PWBNH_19678_1,health,keyword
ocds-f5kvwu-2020_PWBNH_19794_1,schools,keyword
ocds-f5kvwu-2020_PWBNH_19796_1,schools,keyword
ocds-f5kvwu-2020_PWBNH_19851_1,water_sanitation,keyword
ocds-f5kvwu-2020_PWD_17435_1,roads,keyword
ocds-f5kvwu-2020_PWD_17435_10,roads,keyword
ocds-f5kvwu-2020_PWD_17435_11,roads,keyword
ocds-f5kvwu-2020_PWD_17435_2,roads,keyword
ocds-f5kvwu-2020_PWD_17435_3,roads,keyword
ocds-f5kvwu-2020_PWD_17435_4,roads,keyword
ocds-f5kvwu-2020_PWD_17435_5,roads,keyword
ocds-f5kvwu-2020_PWD_17435_6,roads,keyword
ocds-f5kvwu-2020_PWD_17435_7,roads,keyword
ocds-f5kvwu-2020_PWD_17435_8,roads,keyword
ocds-f5kvwu-2020_PWD_17435_9,roads,keyword
ocds-f5kvwu-2020_PWD_17438_1,roads,hybrid
ocds-f5kvwu-2020_PWD_17443_1,roads,buyer
ocds-f5kvwu-2020_PWD_17449_1,roads,buyer
ocds-f5kvwu-2020_PWD_17457_1,roads,buyer
ocds-f5kvwu-2020_PWD_17458_3,roads,keyword
ocds-f5kvwu-2020_PWD_17461_1,roads,keyword
ocds-f5kvwu-2020_PWD_17477_1,roads,buyer
ocds-f5kvwu-2020_PWD_17477_17,roads,buyer
ocds-f5kvwu-2020_PWD_17477_4,roads,buyer
ocds-f5kvwu-2020_PWD_17477_6,roads,buyer
ocds-f5kvwu-2020_PWD_17478_1,roads,keyword
ocds-f5kvwu-2020_PWD_17479_1,roads,keyword
ocds-f5kvwu-2020_PWD_17480_1,roads,keyword
ocds-f5kvwu-2020_PWD_17481_1,roads,keyword
ocds-f5kvwu-2020_PWD_17482_1,roads,keyword
ocds-f5kvwu-2020_PWD_17484_1,roads,keyword
ocds-f5kvwu-2020_PWD_17486_1,roads,buyer
ocds-f5kvwu-2020_PWD_17487_1,roads,keyword
ocds-f5kvwu-2020_PWD_17489_1,roads,buyer
ocds-f5kvwu-2020_PWD_17490_1,roads,keyword
ocds-f5kvwu-2020_PWD_17493_1,roads,buyer
ocds-f5kvwu-2020_PWD_17495_1,roads,buyer
ocds-f5kvwu-2020_PWD_17498_1,roads,keyword
ocds-f5kvwu-2020_PWD_17501_1,roads,buyer
ocds-f5kvwu-2020_PWD_17503_1,roads,buyer
ocds-f5kvwu-2020_PWD_17504_1,roads,buyer
ocds-f5kvwu-2020_PWD_17505_1,roads,hybrid
ocds-f5kvwu-2020_PWD_17507_1,roads,buyer
ocds-f5kvwu-2020_PWD_17508_1,roads,buyer
ocds-f5kvwu-2020_PWD_17510_1,roads,keyword
ocds-f5kvwu-2020_PWD_17514_1,roads,buyer
ocds-f5kvwu-2020_PWD_17514_2,roads,buyer
ocds-f5kvwu-2020_PWD_17514_3,roads,buyer
ocds-f5kvwu-2020_PWD_17516_1,roads,keyword
ocds-f5kvwu-2020_PWD_17519_6,roads,keyword
ocds-f5kvwu-2020_PWD_17519_7,roads,keyword
ocds-f5kvwu-2020_PWD_17526_1,roads,buyer
ocds-f5kvwu-2020_PWD_17526_10,roads,buyer
ocds-f5kvwu-2020_PWD_17526_17,roads,buyer
ocds-f5kvwu-2020_PWD_17526_18,roads,buyer
ocds-f5kvwu-2020_PWD_17526_3,roads,buyer
ocds-f5kvwu-2020_PWD_17526_35,roads,buyer
ocds-f5kvwu-2020_PWD_17526_5,roads,buyer
ocds-f5kvwu-2020_PWD_17526_6,roads,buyer
ocds-f5kvwu-2020_PWD_17526_7,roads,buyer
ocds-f5kvwu-2020_PWD_17533_2,roads,keyword
ocds-f5kvwu-2020_PWD_17533_3,roads,keyword
ocds-f5kvwu-2020_PWD_17534_7,roads,buyer
ocds-f5kvwu-2020_PWD_17535_1,roads,keyword
ocds-f5kvwu-2020_PWD_17535_2,roads,keyword
ocds-f5kvwu-2020_PWD_17535_4,roads,keyword
ocds-f5kvwu-2020_PWD_17535_5,roads,keyword
ocds-f5kvwu-2020_PWD_17536_1,roads,buyer
ocds-f5kvwu-2020_PWD_17537_1,roads,buyer
ocds-f5kvwu-2020_PWD_17542_1,roads,keyword
ocds-f5kvwu-2020_PWD_17545_1,roads,keyword
ocds-f5kvwu-2020_PWD_17545_10,roads,keyword
ocds-f5kvwu-2020_PWD_17545_11,roads,buyer
ocds-f5kvwu-2020_PWD_17545_12,roads,keyword
ocds-f5kvwu-2020_PWD_17545_13,roads,buyer
ocds-f5kvwu-2020_PWD_17545_14,roads,keyword
ocds-f5kvwu-2020_PWD_17545_15,roads,buyer
ocds-f5kvwu-2020_PWD_17545_16,roads,keyword
ocds-f5kvwu-2020_PWD_17545_2,roads,keyword
ocds-f5kvwu-2020_PWD_17545_3,roads,keyword
ocds-f5kvwu-2020_PWD_17545_4,roads,keyword
ocds-f5kvwu-2020_PWD_17545_5,roads,keyword
ocds-f5kvwu-2020_PWD_17545_6,roads,keyword
ocds-f5kvwu-2020_PWD_17545_7,roads,keyword
ocds-f5kvwu-2020_PWD_17545_8,roads,buyer
ocds-f5kvwu-2020_PWD_17545_9,roads,keyword
ocds-f5kvwu-2020_PWD_17566_1,roads,hybrid
ocds-f5kvwu-2020_PWD_17569_13,roads,keyword
ocds-f5kvwu-2020_PWD_17569_17,roads,keyword
ocds-f5kvwu-2020_PWD_17570_1,roads,buyer
ocds-f5kvwu-2020_PWD_17572_1,roads,keyword
ocds-f5kvwu-2020_PWD_17595_10,roads,keyword
ocds-f5kvwu-2020_PWD_17595_2,roads,keyword
ocds-f5kvwu-2020_PWD_17595_20,roads,keyword
ocds-f5kvwu-2020_PWD_17595_21,roads,keyword
ocds-f5kvwu-2020_PWD_17595_26,roads,keyword
ocds-f5kvwu-2020_PWD_17595_27,roads,keyword
ocds-f5kvwu-2020_PWD_17595_28,roads,keyword
ocds-f5kvwu-2020_PWD_17595_29,roads,keyword
ocds-f5kvwu-2020_PWD_17595_33,roads,keyword
ocds-f5kvwu-2020_PWD_17595_36,roads,keyword
ocds-f5kvwu-2020_PWD_17595_38,roads,keyword
ocds-f5kvwu-2020_PWD_17595_39,roads,keyword
ocds-f5kvwu-2020_PWD_17595_40,roads,keyword
ocds-f5kvwu-2020_PWD_17595_41,roads,keyword
ocds-f5kvwu-2020_PWD_17595_42,roads,keyword
ocds-f5kvwu-2020_PWD_17595_43,roads,keyword
ocds-f5kvwu-2020_PWD_17595_44,roads,keyword
ocds-f5kvwu-2020_PWD_17595_45,roads,keyword
ocds-f5kvwu-2020_PWD_17595_6,roads,keyword
ocds-f5kvwu-2020_PWD_17595_7,roads,keyword
ocds-f5kvwu-2020_PWD_17606_1,roads,keyword
ocds-f5kvwu-2020_PWD_17608_2,roads,keyword
ocds-f5kvwu-2020_PWD_17609_1,roads,keyword
ocds-f5kvwu-2020_PWD_17609_2,roads,keyword
ocds-f5kvwu-2020_PWD_17625_16,roads,keyword
ocds-f5kvwu-2020_PWD_17625_22,roads,keyword
ocds-f5kvwu-2020_PWD_17625_24,roads,keyword
ocds-f5kvwu-2020_PWD_17625_26,roads,keyword
ocds-f5kvwu-2020_PWD_17625_29,roads,keyword
ocds-f5kvwu-2020_PWD_17625_3,roads,keyword
ocds-f5kvwu-2020_PWD_17625_32,roads,keyword
ocds-f5kvwu-2020_PWD_17625_34,roads,keyword
ocds-f5kvwu-2020_PWD_17625_7,roads,keyword
ocds-f5kvwu-2020_PWD_17625_8,roads,keyword
ocds-f5kvwu-2020_PWD_17625_9,roads,keyword
ocds-f5kvwu-2020_PWD_17652_1,roads,keyword
ocds-f5kvwu-2020_PWD_17657_1,roads,keyword
ocds-f5kvwu-2020_PWD_17677_1,roads,buyer
ocds-f5kvwu-2020_PWD_17677_2,roads,buyer
ocds-f5kvwu-2020_PWD_17677_3,roads,buyer
ocds-f5kvwu-2020_PWD_17677_4,roads,buyer
ocds-f5kvwu-2020_PWD_17677_9,roads,buyer
ocds-f5kvwu-2020_PWD_17686_1,roads,keyword
ocds-f5kvwu-2020_PWD_17687_1,bridges,keyword
ocds-f5kvwu-2020_PWD_17688_1,roads,keyword
ocds-f5kvwu-2020_PWD_17690_1,roads,keyword
ocds-f5kvwu-2020_PWD_17691_1,roads,keyword
ocds-f5kvwu-2020_PWD_17691_2,roads,keyword
ocds-f5kvwu-2020_PWD_17691_3,roads,keyword
ocds-f5kvwu-2020_PWD_17691_4,roads,keyword
ocds-f5kvwu-2020_PWD_17691_5,roads,keyword
ocds-f5kvwu-2020_PWD_17691_6,roads,keyword
ocds-f5kvwu-2020_PWD_17691_7,roads,keyword
ocds-f5kvwu-2020_PWD_17697_1,roads,keyword
ocds-f5kvwu-2020_PWD_17697_10,roads,keyword
ocds-f5kvwu-2020_PWD_17697_11,roads,keyword
ocds-f5kvwu-2020_PWD_17697_4,roads,keyword
ocds-f5kvwu-2020_PWD_17697_5,roads,keyword
ocds-f5kvwu-2020_PWD_17697_8,roads,keyword
ocds-f5kvwu-2020_PWD_17707_1,roads,buyer
ocds-f5kvwu-2020_PWD_17707_2,roads,buyer
ocds-f5kvwu-2020_PWD_17710_1,roads,keyword
ocds-f5kvwu-2020_PWD_17710_2,roads,keyword
ocds-f5kvwu-2020_PWD_17735_1,roads,keyword
ocds-f5kvwu-2020_PWD_17736_1,roads,buyer
ocds-f5kvwu-2020_PWD_17736_2,roads,buyer
ocds-f5kvwu-2020_PWD_17737_1,roads,buyer
ocds-f5kvwu-2020_PWD_17738_1,roads,buyer
ocds-f5kvwu-2020_PWD_17746_12,roads,keyword
ocds-f5kvwu-2020_PWD_17746_4,roads,keyword
ocds-f5kvwu-2020_PWD_17759_1,roads,buyer
ocds-f5kvwu-2020_PWD_17766_1,roads,buyer
ocds-f5kvwu-2020_PWD_17773_5,roads,buyer
ocds-f5kvwu-2020_PWD_17773_6,roads,buyer
ocds-f5kvwu-2020_PWD_17773_7,roads,buyer
ocds-f5kvwu-2020_PWD_17793_2,roads,buyer
ocds-f5kvwu-2020_PWD_17797_1,roads,keyword
ocds-f5kvwu-2020_PWD_17797_13,roads,keyword
ocds-f5kvwu-2020_PWD_17797_4,roads,keyword
ocds-f5kvwu-2020_PWD_17797_6,roads,keyword
ocds-f5kvwu-2020_PWD_17797_9,roads,keyword
ocds-f5kvwu-2020_PWD_17803_4,roads,keyword
ocds-f5kvwu-2020_PWD_17808_6,roads,keyword
ocds-f5kvwu-2020_PWD_17813_1,roads,buyer
ocds-f5kvwu-2020_PWD_17815_1,roads,buyer
ocds-f5kvwu-2020_PWD_17819_1,roads,keyword
ocds-f5kvwu-2020_PWD_17820_1,roads,hybrid
ocds-f5kvwu-2020_PWD_17822_3,roads,keyword
ocds-f5kvwu-2020_PWD_17825_1,roads,hybrid
ocds-f5kvwu-2020_PWD_17825_2,roads,hybrid
ocds-f5kvwu-2020_PWD_17834_15,roads,hybrid
ocds-f5kvwu-2020_PWD_17834_5,roads,keyword
ocds-f5kvwu-2020_PWD_17834_6,roads,keyword
ocds-f5kvwu-2020_PWD_17834_7,roads,keyword
ocds-f5kvwu-2020_PWD_17838_1,bridges,keyword
ocds-f5kvwu-2020_PWD_17839_11,roads,keyword
ocds-f5kvwu-2020_PWD_17843_1,roads,keyword
ocds-f5kvwu-2020_PWD_17843_2,roads,keyword
ocds-f5kvwu-2020_PWD_17843_3,roads,buyer
ocds-f5kvwu-2020_PWD_17851_2,roads,keyword
ocds-f5kvwu-2020_PWD_17851_3,roads,keyword
ocds-f5kvwu-2020_PWD_17851_4,roads,keyword
ocds-f5kvwu-2020_PWD_17851_5,roads,keyword
ocds-f5kvwu-2020_PWD_17854_1,roads,keyword
ocds-f5kvwu-2020_PWD_17858_1,roads,keyword
ocds-f5kvwu-2020_PWD_17858_2,roads,keyword
ocds-f5kvwu-2020_PWD_17930_1,roads,buyer
ocds-f5kvwu-2020_PWD_17931_1,roads,buyer
ocds-f5kvwu-2020_PWD_17934_1,roads,hybrid
ocds-f5kvwu-2020_PWD_17939_1,roads,buyer
ocds-f5kvwu-2020_PWD_17939_2,roads,buyer
ocds-f5kvwu-2020_PWD_17944_1,roads,keyword
ocds-f5kvwu-2020_PWD_17952_1,roads,keyword
ocds-f5kvwu-2020_PWD_17962_2,roads,keyword
ocds-f5kvwu-2020_PWD_17962_3,roads,keyword
ocds-f5kvwu-2020_PWD_17962_4,roads,keyword
ocds-f5kvwu-2020_PWD_17962_5,roads,keyword
ocds-f5kvwu-2020_PWD_17962_6,roads,keyword
ocds-f5kvwu-2020_PWD_17972_2,roads,keyword
ocds-f5kvwu-2020_PWD_17972_5,roads,keyword
ocds-f5kvwu-2020_PWD_17979_1,roads,keyword
ocds-f5kvwu-2020_PWD_17987_3,roads,keyword
ocds-f5kvwu-2020_PWD_18002_1,roads,buyer
ocds-f5kvwu-2020_PWD_18004_1,roads,buyer
ocds-f5kvwu-2020_PWD_18062_1,roads,keyword
ocds-f5kvwu-2020_PWD_18063_1,roads,keyword
ocds-f5kvwu-2020_PWD_18066_1,roads,hybrid
ocds-f5kvwu-2020_PWD_18067_1,roads,keyword
ocds-f5kvwu-2020_PWD_18069_1,roads,keyword
ocds-f5kvwu-2020_PWD_18069_10,roads,keyword
ocds-f5kvwu-2020_PWD_18069_11,roads,keyword
ocds-f5kvwu-2020_PWD_18069_12,roads,keyword
ocds-f5kvwu-2020_PWD_18069_13,roads,keyword
ocds-f5kvwu-2020_PWD_18069_14,roads,keyword
ocds-f5kvwu-2020_PWD_18069_15,roads,keyword
ocds-f5kvwu-2020_PWD_18069_16,roads,keyword
ocds-f5kvwu-2020_PWD_18069_17,roads,keyword
ocds-f5kvwu-2020_PWD_18069_18,roads,keyword
ocds-f5kvwu-2020_PWD_18069_19,roads,keyword
ocds-f5kvwu-2020_PWD_18069_2,roads,keyword
ocds-f5kvwu-2020_PWD_18069_20,roads,keyword
ocds-f5kvwu-2020_PWD_18069_21,roads,buyer
ocds-f5kvwu-2020_PWD_18069_22,roads,keyword
ocds-f5kvwu-2020_PWD_18069_23,roads,keyword
ocds-f5kvwu-2020_PWD_18069_24,roads,keyword
ocds-f5kvwu-2020_PWD_18069_25,roads,keyword
ocds-f5kvwu-2020_PWD_18069_26,roads,keyword
ocds-f5kvwu-2020_PWD_18069_27,roads,keyword
ocds-f5kvwu-2020_PWD_18069_28,roads,keyword
ocds-f5kvwu-2020_PWD_18069_29,roads,keyword
ocds-f5kvwu-2020_PWD_18069_3,roads,keyword
ocds-f5kvwu-2020_PWD_18069_4,roads,keyword
ocds-f5kvwu-2020_PWD_18069_5,roads,keyword
ocds-f5kvwu-2020_PWD_18069_6,roads,keyword
ocds-f5kvwu-2020_PWD_18069_7,roads,keyword
ocds-f5kvwu-2020_PWD_18069_8,roads,keyword
ocds-f5kvwu-2020_PWD_18069_9,roads,keyword
ocds-f5kvwu-2020_PWD_18080_1,roads,buyer
ocds-f5kvwu-2020_PWD_18082_1,roads,keyword
ocds-f5kvwu-2020_PWD_18083_1,roads,keyword
ocds-f5kvwu-2020_PWD_18088_4,roads,buyer
ocds-f5kvwu-2020_PWD_18099_10,roads,keyword
ocds-f5kvwu-2020_PWD_18099_6,roads,keyword
ocds-f5kvwu-2020_PWD_18101_2,roads,keyword
ocds-f5kvwu-2020_PWD_18103_1,roads,keyword
ocds-f5kvwu-2020_PWD_18107_1,roads,buyer
ocds-f5kvwu-2020_PWD_18109_1,roads,buyer
ocds-f5kvwu-2020_PWD_18174_1,roads,buyer
ocds-f5kvwu-2020_PWD_18194_1,roads,keyword
ocds-f5kvwu-2020_PWD_18202_12,roads,hybrid
ocds-f5kvwu-2020_PWD_18202_14,roads,keyword
ocds-f5kvwu-2020_PWD_18203_1,roads,keyword
ocds-f5kvwu-2020_PWD_18209_1,roads,buyer
ocds-f5kvwu-2020_PWD_18214_1,roads,keyword
ocds-f5kvwu-2020_PWD_18214_2,roads,keyword
ocds-f5kvwu-2020_PWD_18242_1,roads,keyword
ocds-f5kvwu-2020_PWD_18271_1,roads,keyword
ocds-f5kvwu-2020_PWD_18277_1,roads,keyword
ocds-f5kvwu-2020_PWD_18378_1,roads,buyer
ocds-f5kvwu-2020_PWD_18419_1,roads,keyword
ocds-f5kvwu-2020_PWD_18465_1,roads,keyword
ocds-f5kvwu-2020_PWD_18467_1,roads,buyer
ocds-f5kvwu-2020_PWD_18468_1,roads,keyword
ocds-f5kvwu-2020_PWD_18481_1,roads,keyword
ocds-f5kvwu-2020_PWD_18490_2,roads,keyword
ocds-f5kvwu-2020_PWD_18490_5,roads,keyword
ocds-f5kvwu-2020_PWD_18492_1,roads,keyword
ocds-f5kvwu-2020_PWD_18492_2,roads,keyword
ocds-f5kvwu-2020_PWD_18496_1,roads,keyword
ocds-f5kvwu-2020_PWD_18500_1,roads,keyword
ocds-f5kvwu-2020_PWD_18500_10,roads,hybrid
ocds-f5kvwu-2020_PWD_18500_3,roads,keyword
ocds-f5kvwu-2020_PWD_18500_4,roads,keyword
ocds-f5kvwu-2020_PWD_18500_5,roads,hybrid
ocds-f5kvwu-2020_PWD_18500_6,roads,keyword
ocds-f5kvwu-2020_PWD_18500_7,roads,keyword
ocds-f5kvwu-2020_PWD_18500_8,roads,keyword
ocds-f5kvwu-2020_PWD_18500_9,roads,hybrid
ocds-f5kvwu-2020_PWD_18516_1,bridges,keyword
