ocid,tender_title,tender_value_amount,value_amount,tender_procurementMethod,tender_fiscalYear,price_deviation
ocds-f5kvwu-2022_GMC_24470_8,Improvement of Jyoti Path sub bye lane of Ajanta Path,9870000.0,8883000.0,Open Tender,2021-2022,-0.1
ocds-f5kvwu-2022_GMC_28026_3,INSTALLATION AND REPAIRING OF STREET LIGHT,19000000.0,17841000.0,Open Tender,2022-2023,-0.061
ocds-f5kvwu-2022_GMC_28434_1,Construction of marginal embankment cum guide bund at Belortol Swacchata Kshetra along Pamohi river including Construction of Sluice Gate,67516000.0,56881000.0,Open Tender,2022-2023,-0.15751821790390427
ocds-f5kvwu-2022_GMC_28546_90,Improvement of road at Belortol towards SWM Project Part A,17500000.0,13902000.0,Open Tender,2022-2023,-0.2056
ocds-f5kvwu-2022_GMC_28546_97,Construction of road at new Boragaon Dumping Ground,12000000.0,9493200.0,Open Tender,2022-2023,-0.2089
ocds-f5kvwu-2022_GMC_28579_1,Construction of silt trap inside veterinary college campus under Guwahati Municipal Corporation for the year 2022-23,19800000.0,17661600.0,Open Tender,2022-2023,-0.108
ocds-f5kvwu-2022_GMDA_24529_1,De siltation and cleaning of Noonmati and NBCC Drain Package-1,4559412.0,4103471.0,Open Tender,2021-2022,-0.09999995613469456
ocds-f5kvwu-2022_GMDA_24531_1,De siltation and cleaning of Noonmati Mothghoria Drain Package-2,4547735.0,4092962.0,Open Tender,2021-2022,-0.09999989005515933
ocds-f5kvwu-2022_GMDA_27627_1,"De siltation of Jorpukhuri Pond 2, Uzan Bazar, Guwahati",2776884.0,2775790.0,Open Tender,2022-2023,-0.00039396676274558104
ocds-f5kvwu-2022_GSCT_24125_1,Purchase of 100 nos of AC CNG Operated Buses from Original Equipment Manufacturer by Guwahati Smart City Limited for Guwahati,911250000.0,290025000.0,Open Tender,2021-2022,-0.6817283950617284
ocds-f5kvwu-2022_GSCT_24461_1,Streetscape and Beautification in Srimanta Sankardev Kalakshetra Guwahati Assam,58400000.0,49640000.0,Open Tender,2021-2022,-0.15
ocds-f5kvwu-2022_GSCT_24618_1,"Concept Design, Supply, Installation, Testing and Commissioning of Permanent Decorative Lighting, Musical Sprays, Multifaceted Spectacle at Srimanta Sankaradeva Kalakshetra Guwahati Assam",120000000.0,82821470.0,Open Tender,2021-2022,-0.30982108333333336
ocds-f5kvwu-2022_GU_26736_1,Improvement of Road from i. HRDC to officers flat GU and ii. RCC 8 Girls Hostel to AT Boys Hostel No 8 GU,6163563.0,4715100.0,Open Tender,2022-2023,-0.23500416885493017
ocds-f5kvwu-2022_GU_26887_1,Construction of Internal campus road in front of Teachers Qtr no 62 to 75 connecting the existing road near sundarbari gate and other associated works,19060206.0,17134335.0,Open Tender,2022-2023,-0.10104145778907112
ocds-f5kvwu-2022_GU_27245_1,Repairing and Renovation of HRDC Building Ground Floor under RUSA 2.0 at Gauhati University,5606906.0,4769343.0,Open Tender,2022-2023,-0.149380603134777
ocds-f5kvwu-2022_GU_27246_1,Construction of Girls Hostel funded by AICTE under CAFES NER Scheme 2021-22 at Gauhati University,29923821.0,26169263.0,Open Tender,2022-2023,-0.12547054067727514
ocds-f5kvwu-2022_GU_27416_1,i Construction of boundary wall at newly constructed RCC 9 Girls Hostel ii Construction of brick covered drain at newly constructed RCC 9 Girls Hostel,3207463.0,2334615.0,Open Tender,2022-2023,-0.2721303410203017
ocds-f5kvwu-2022_HB_25078_1,Supply of Dietary articles of Group A of Central Jail Dibrugarh,4000000.0,7368770.0,Open Tender,2021-2022,0.8421925
ocds-f5kvwu-2022_HB_25078_2,Supply of Dietary articles of Group B articles of Central Jail Dibrugarh,300000.0,487540.0,Open Tender,2021-2022,0.6251333333333333
ocds-f5kvwu-2022_HB_25078_3,Supply of Dietary articles of Group C articles of Central Jail Dibrugarh,700000.0,760550.0,Open Tender,2021-2022,0.0865
ocds-f5kvwu-2022_HB_25078_4,Supply of Dietary articles of Group D articles of Central Jail Dibrugarh,750000.0,1683100.0,Open Tender,2021-2022,1.2441333333333333
ocds-f5kvwu-2022_HB_25078_5,Supply of Non Dietary articles of Group E articles of Central Jail Dibrugarh,500000.0,906770.0,Open Tender,2021-2022,0.81354
ocds-f5kvwu-2022_HB_25078_6,Supply of Non Dietary articles of Group F articles of Central Jail Dibrugarh,400000.0,1999320.0,Open Tender,2021-2022,3.9983
ocds-f5kvwu-2022_HB_25078_7,Supply of Non Dietary articles of Group G articles of Central Jail Dibrugarh,750000.0,1204025.0,Open Tender,2021-2022,0.6053666666666667
ocds-f5kvwu-2022_HE_25819_1,CONSTRUCTION OF ASSAM TYPE BUILDING AT THIRD FLOOR OF BLOCK -C OF ARYA VIDYAPEETH COLLEGE,10530805.0,8423200.0,Open Tender,2022-2023,-0.20013712152109928
ocds-f5kvwu-2022_HFWD_24439_1,"LIMITED E-TENDER FOR DESIGN, DEVELOPMENT, INTEGRATION, DEPLOYMENT, IMPLEMENTATION AND MAINTENANCE OF WEB BASED HOSPITAL INFORMATION MANAGEMENT SYSTEM AT JORHAT MEDICAL COLLEGE AND HOSPITAL, JORHAT-ASSAM",3000000.0,7481200.0,Limited,2021-2022,1.4937333333333334
ocds-f5kvwu-2022_HFWD_26928_1,Essential Diagnostic Kit,9627000.0,1.0,Open Tender,2022-2023,-0.9999998961254805
ocds-f5kvwu-2022_HFWD_26928_1,Essential Diagnostic Kit,9627000.0,1.0,Open Tender,2022-2023,-0.9999998961254805
ocds-f5kvwu-2022_HFWD_26928_1,Essential Diagnostic Kit,9627000.0,1.0,Open Tender,2022-2023,-0.9999998961254805
ocds-f5kvwu-2022_HFWD_26928_1,Essential Diagnostic Kit,9627000.0,1.0,Open Tender,2022-2023,-0.9999998961254805
ocds-f5kvwu-2022_HFWD_26928_1,Essential Diagnostic Kit,9627000.0,1.0,Open Tender,2022-2023,-0.9999998961254805
ocds-f5kvwu-2022_HFWD_27561_1,Sanitary Napkin,27151000.0,100.0,Open Tender,2022-2023,-0.9999963168944054
ocds-f5kvwu-2022_ICD_24002_1,Construction of Four (4) nos of Assam Type Utility room,2446710.0,1875225.0,Open Tender,2021-2022,-0.2335728386281987
ocds-f5kvwu-2022_ICD_24012_1,Construction of Common Effluent Treatment Plant (CETP) 50 KLD capacity at Industrial Growth centre Chaygaon Dist Kamrup Assam under Up gradation of IGC Chaygaon project,10213061.0,11073460.0,Open Tender,2021-2022,0.08424496828130176
ocds-f5kvwu-2022_ICD_24215_1,"Hiring OF Excavator JCB,Lifting Equipment Hydra,Truck",1050750.0,792000.0,Open Tender,2021-2022,-0.2462526766595289
ocds-f5kvwu-2022_ICD_24219_1,Improvement of the Main Road approaching to NH37 at IGC Chaygaon from Ch 1400 M to 3200 M,4270143.0,4270143.0,Open Tender,2021-2022,0.0
ocds-f5kvwu-2022_ICD_24220_1,Construction of Brick Boundary wall for Industrial Area Sadiya (Phase II) towards North East (Gr I),4892666.0,4843700.0,Open Tender,2021-2022,-0.010008040606082656
ocds-f5kvwu-2022_ICD_24220_2,Construction of Brick Boundary wall for Industrial Area Sadiya (Phase II) towards North West (Gr II),4740015.0,4692600.0,Open Tender,2021-2022,-0.010003132901478159
ocds-f5kvwu-2022_ICD_24222_1,Construction of Box Culvert,814169.0,647285.4,Open Tender,2021-2022,-0.20497415155821455
ocds-f5kvwu-2022_ICD_24273_1,"Excavation, Fabrication and Laying of 16 Inch Dia Under Ground Pipeline",1885600.0,2004084.0,Limited,2021-2022,0.06283623249893933
ocds-f5kvwu-2022_ICD_24281_1,Construction of Office Room for Chairman AIIDC Civil Works,2495064.0,2419411.0,Open Tender,2021-2022,-0.030321065912537713
ocds-f5kvwu-2022_ICD_24301_1,Construction of Building of CFSC for pottery cluster at Khata Rupia Bathan village Dist Nalbari Sanitary fittings water supply Internal Electrification works and Earthen Road,1511790.0,1511790.0,Open Tender,2021-2022,0.0
ocds-f5kvwu-2022_ICD_24491_1,Liquid Nitrogen,768000.0,453120.0,Open Limited,2021-2022,-0.41
ocds-f5kvwu-2022_ICD_24508_1,"De-watering/ Evacuation, Cleaning of Mud/Sludge/algeas and Miscellaneous works of existing Raw Water Reservoir",291000.0,321000.0,Open Tender,2021-2022,0.10309278350515463
ocds-f5kvwu-2022_ICD_24516_1,"Construction and upgradation of internal road and drain at EPIP, Amingaon, Kamrup, Assam",2819741.0,2159732.0,Open Tender,2021-2022,-0.2340672423460169
ocds-f5kvwu-2022_ICD_24672_1,AMC of 2 x 20 Ton Central AC,272412.0,267976.0,Open Limited,2021-2022,-0.01628415781977299
ocds-f5kvwu-2022_ICD_24800_1,Bearings,431421.0,167457.34,Open Limited,2021-2022,-0.6118470357261238
ocds-f5kvwu-2022_ICD_25260_1,Supply of Intercooler and Aftercooler Complete Set,435000.0,431880.0,Open Limited,2021-2022,-0.007172413793103448
ocds-f5kvwu-2022_ICD_25295_1,Bearings,147600.0,95993.0,Limited,2021-2022,-0.3496409214092141
ocds-f5kvwu-2022_ICD_25311_1,Flanges,283130.0,252013.0,Open Limited,2021-2022,-0.10990357786175961
ocds-f5kvwu-2022_ICD_25405_1,CS Fittings and SS Stud Ends,136215.0,81440.06,Open Limited,2022-2023,-0.40212120544727087
ocds-f5kvwu-2022_ICD_25434_1,Bearings,27720.0,19672.96,Limited,2022-2023,-0.29029725829725833
ocds-f5kvwu-2022_ICD_25504_1,Bearings,823412.0,379125.0,Open Limited,2022-2023,-0.5395682841639422
ocds-f5kvwu-2022_ICD_25504_1,Bearings,823412.0,59769.0,Open Limited,2022-2023,-0.9274130083117564
ocds-f5kvwu-2022_ICD_25518_1,New Mixed Bed Exchanger,375000.0,398250.0,Open Limited,2022-2023,0.062
ocds-f5kvwu-2022_ICD_25695_1,Caustic Soda Flakes,1500000.0,1601732.0,Open Limited,2022-2023,0.06782133333333333
ocds-f5kvwu-2022_ICD_25847_1,Biennial contract for supply of Medicines,1400000.0,0.0,Open Limited,2022-2023,-1.0
ocds-f5kvwu-2022_ICD_26256_1,"Insulation Work of Equipments ,Vessels, Exchangers ,Piping, Instruments etc in the upgoing 500TPD Methanol Project",3271602.0,1915365.0,Open Limited,2022-2023,-0.41454828551883754
ocds-f5kvwu-2022_ICD_26256_1,"Insulation Work of Equipments ,Vessels, Exchangers ,Piping, Instruments etc in the upgoing 500TPD Methanol Project",3271602.0,1276910.0,Open Limited,2022-2023,-0.6096988570125583
ocds-f5kvwu-2022_ICD_26426_1,Construction of RCC Bridge on the approach of Industrial Estate Dorikapar Sivasagar over Nimaijan River,4983400.0,4485060.0,Open Tender,2022-2023,-0.1
ocds-f5kvwu-2022_ICD_26428_1,Appointment of Cost Auditor for the financial year 2022-23,23900.0,23900.0,Open Tender,2022-2023,0.0
ocds-f5kvwu-2022_ICD_26545_1,Construction of Shed at TRTC Tinsukia for installation of new machineries at QCO premises,4216509.0,3298132.0,Open Tender,2022-2023,-0.2178050610113722
ocds-f5kvwu-2022_ICD_26593_1,Fasteners,70150.0,83957.0,Open Limited,2022-2023,0.19682109764789738
ocds-f5kvwu-2022_ICD_26593_1,Fasteners,70150.0,77886.0,Open Limited,2022-2023,0.11027797576621526
ocds-f5kvwu-2022_ICD_26682_1,Supply of Spare Cooler Complete Set,175000.0,181720.0,Open Limited,2022-2023,0.0384
ocds-f5kvwu-2022_ICD_26700_1,Industrial Grade Hand Tools,558058.0,210078.94,Open Limited,2022-2023,-0.6235535732844973
ocds-f5kvwu-2022_ICD_26833_1,CS ERW Pipe,432000.0,269767.12,Open Limited,2022-2023,-0.3755390740740741
ocds-f5kvwu-2022_ICD_26924_1,Design and Decoration,6000000.0,5800000.0,Open Tender,2022-2023,-0.03333333333333333
ocds-f5kvwu-2022_ICD_26932_1,Supply of Chemicals,595500.0,348336.0,Open Limited,2022-2023,-0.4150528967254408
ocds-f5kvwu-2022_ICD_26932_1,Supply of Chemicals,595500.0,30382.0,Open Limited,2022-2023,-0.9489806884970613
ocds-f5kvwu-2022_ICD_27058_1,Valves,120.0,330988.82,Open Limited,2022-2023,2757.240166666667
ocds-f5kvwu-2022_ICD_27173_1,Morpholine,936000.0,696436.0,Open Limited,2022-2023,-0.2559444444444444
ocds-f5kvwu-2022_ICD_27203_1,Annual Maintenance of APL Township for the year 2022-23,2171878.0,1829997.0,Open Limited,2022-2023,-0.15741261709911883
ocds-f5kvwu-2022_ICD_27260_1,Construction of RCC Building for SI Office at Kaliabar Nagaon Approach Road and RCC Box Culvert,2216601.0,2216601.0,Open Tender,2022-2023,0.0
ocds-f5kvwu-2022_ICD_27263_1,Construction of Building of CFSC for pottery cluster at existing Commercial Estate Nityananda Vill Bichankuchi Dist Barpeta Group No 1,4997000.0,4472315.0,Open Tender,2022-2023,-0.105
ocds-f5kvwu-2022_ICD_27263_2,Construction of Building of CFSC for pottery cluster at existing Commercial Estate Nityananda Vill Bichankuchi Dist Barpeta Sanitary fittings water supply Internal Electrification works Earthen Road and Earth filling Group No 2,2006900.0,1675761.0,Open Tender,2022-2023,-0.1650002491404654
ocds-f5kvwu-2022_ICD_27426_1,"Lease of truck parking yard at Industrial Growth Centre, Matia, Goalpara, Assam",1382400.0,291712.0,Open Tender,2022-2023,-0.7889814814814815
ocds-f5kvwu-2022_ICD_27502_1,HIRING SERVICES FOR DIGITALIZATION OF DNPL PIPELINE,33400000.0,26561487.0,Open Tender,2022-2023,-0.20474589820359282
ocds-f5kvwu-2022_ICD_27625_1,Construction of Building for Tool Room Training Centre (TRTC) at Plastic Park Gelapukhuri Tinsukia,50371270.0,50371270.0,Open Tender,2022-2023,0.0
ocds-f5kvwu-2022_ICD_28322_1,"HIRING OF CONSULTANT FOR ENGINEERING, PROCUREMENT AND PROJECT MANAGEMENT SERVICES FOR REPLACEMENT OF EXISTING PIPELINE",68657500.0,42444000.0,Limited,2022-2023,-0.3818009685759021
ocds-f5kvwu-2022_ID_23983_1,ELIS at Sonapur5 points namely at Dhipuji ELIS Garanga ELIS TuparPatharELIS Dum Dung Barbila ELIS Ghuramara Jan Pam ELIS under SOPD for the year 2019_20,17984720.0,16186248.0,Open Tender,2021-2022,-0.1
ocds-f5kvwu-2022_ID_24032_1,Construction of Mandirtilla Cherra FIS,19426000.0,19231008.0,Open Tender,2021-2022,-0.010037681457840009
ocds-f5kvwu-2022_ID_24033_1,Construction of Kantanala Cherra FIS,19528000.0,19500000.0,Open Tender,2021-2022,-0.0014338385907414993
ocds-f5kvwu-2022_ID_24035_1,Construction of Khakhragol Cherra 1 FIS,19520000.0,19324800.0,Open Tender,2021-2022,-0.01
ocds-f5kvwu-2022_ID_24144_1,Hybrid Irrigation Scheme Solar and Electric operated in 1 no Bagta area of Kamrup District under Hajo Jalukbari Division Irrigation Amingaon Guwahati 31,9553698.0,8598328.2,Open Tender,2021-2022,-0.10000000000000007
ocds-f5kvwu-2022_ID_24194_1,Installation of 14 Nos of TW with provision for Solar and Electrical operation_Hybrid System_in Amtola and Maliata village under Palashbari LAC in Kamrup district_under SOPD_G_for the year 2020_21 package 1,4778947.0,4539999.66,Open Tender,2021-2022,-0.0499999979074888
ocds-f5kvwu-2022_ID_24194_2,Installation of 14 Nos of TW with provision for Solar and Electrical operation_Hybrid System_in Amtola and Maliata village under Palashbari LAC in Kamrup district_under SOPD_G_for the year 2020_21 package 2,4778947.0,4539999.66,Open Tender,2021-2022,-0.0499999979074888
ocds-f5kvwu-2022_ID_24279_1,Hybrid Scheme in Kamrup Dist at Rangia and Kamalpur LAC under SOPD during year 2020-21,9557894.0,8602104.7,Open Tender,2021-2022,-0.09999998953744421
ocds-f5kvwu-2022_ID_24392_1,Solar Powered DTW Irrigation Scheme at Jalukbari Lac (16pts.) under SOPD for the year 2021-22,78782500.0,70904250.0,Open Tender,2021-2022,-0.1
ocds-f5kvwu-2022_ID_24674_1,CONSTRUCTION OF MAOUT CHAPARI MDTWS (2PTS) AT BOKAKHAT LAC UNDER RIDF-XXVI (NABARD) FOR THE YEAR 2021-22_PACKAGE_1,2947772.0,2800383.4,Open Tender,2021-2022,-0.05000000000000003
ocds-f5kvwu-2022_ID_24675_1,CONSTRUCTION OF MAOUT CHAPARI MDTWS (2PTS) AT BOKAKHAT LAC UNDER RIDF-XXVI (NABARD) FOR THE YEAR 2021-22_Package_2,2947772.0,2800600.0,Open Tender,2021-2022,-0.04992652077569093
ocds-f5kvwu-2022_ID_24684_1,Const. of Solar Powered MDTWS at Majuli dev Block (4 pts)_package_1,5907444.0,5907000.0,Open Tender,2021-2022,-7.515940904391138e-05
ocds-f5kvwu-2022_ID_24685_1,Const of Solar Powered MDTWS at Majuli dev Block (4 pts)_Package_2,5907444.0,5612071.8,Open Tender,2021-2022,-0.05000000000000003
ocds-f5kvwu-2022_ID_24686_1,Const. of Solar Powered MDTW Scheme at Ujani Majuli dev. Block (6 pts) under SOPD for the year 2020-21_Package_1,5907444.0,5612071.8,Open Tender,2021-2022,-0.05000000000000003
ocds-f5kvwu-2022_ID_24687_1,Const. of Solar Powered MDTW Scheme at Ujani Majuli dev. Block (6 pts) under SOPD for the year 2020-21_package_2,5907444.0,5612071.8,Open Tender,2021-2022,-0.05000000000000003
ocds-f5kvwu-2022_ID_24688_1,Const. of Solar Powered MDTW Scheme at Ujani Majuli dev. Block (6 pts) under SOPD for the year 2020-21_Package_3,5907444.0,5612071.8,Open Tender,2021-2022,-0.05000000000000003
ocds-f5kvwu-2022_ID_24760_1,Construction of Garudhoria Gaon DTW Scheme (Point No-3) under SOPD for the Year 2019-20,6694577.0,6694576.0,Open Tender,2021-2022,-1.4937463561924824e-07
ocds-f5kvwu-2022_ID_24798_1,"Repairing of Canal System, Mechanical work and L.T Electrical Work of LIS from River Desang in Khaloighugura and Bokota Mauza Under M and R 2021-22",2962996.0,2962996.0,Open Tender,2021-2022,0.0
ocds-f5kvwu-2022_ID_24829_1,MDTW SCHEME IN MAHMORA LAC (3 POINTS) UNDER RIDF-XXVI NABARD FOR THE YEAR 2020-21,8759280.0,4137716.79,Open Tender,2021-2022,-0.5276190748554676
ocds-f5kvwu-2022_ID_24829_1,MDTW SCHEME IN MAHMORA LAC (3 POINTS) UNDER RIDF-XXVI NABARD FOR THE YEAR 2020-21,8759280.0,4183330.6,Open Tender,2021-2022,-0.5224115909070153
ocds-f5kvwu-2022_ID_24832_1,Solar Powered MDTW Scheme in Kaliapani Dev Block (1Pts) in Teok LAC under SOPD for the year 2020-21,2953722.0,2806035.9,Open Tender,2021-2022,-0.05000000000000003
ocds-f5kvwu-2022_ID_25092_1,LIS from river Sessa in Dikom Sessa area under SOPD for the year 2021-22 (2 Points),11810707.0,11810665.76,Open Tender,2021-2022,-3.4917469377763344e-06
ocds-f5kvwu-2022_ID_25094_1,Construction of LIS FROM RIVER SESSA AT BORDOIBAM PATHAR 2 POINTS UNDER SOPD FOR THE YEAR 2021-22,12000000.0,11943572.0,Open Tender,2021-2022,-0.0047023333333333335
ocds-f5kvwu-2022_ID_25119_1,Implementation ofSolar Powered TW I_Schemes In Garukhuti Area Under Sipajhar LAC _100 Pts_ under RIDF-XXVII _NABARD_for the year 2021_22,60043508.0,60043500.0,Open Tender,2021-2022,-1.3323671894720076e-07
ocds-f5kvwu-2022_ID_25178_2,MDTW SCHEME IN MAHMORA LAC (2 POINTS) UNDER RIDF-XXVII NABARD FOR THE YEAR 2021-22,5866999.0,2157353.6,Open Tender,2022-2023,-0.6322901026572528
